,sci_name,presence,origin,seasonal,compiler,yrcompiled,citation,generalisd,legend,Shape_Length,Shape_Area,MAT_nichefrac_1980,MAT_change_1980,MTWM_nichefrac_1980,MTWM_change_1980,MTCM_nichefrac_1980,MTCM_change_1980,AP_nichefrac_1980,AP_change_1980,PDQ_nichefrac_1980,PDQ_change_1980
2586,Phrynopus anancites,1,1,1,Kelsey Neam,2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.10642154901423176,0.0009012266564639598,1.0,0.17087841033935547,1.0,0.3415813446044922,1.0,0.04460597038269043,1.0,0.000312216579914093,1.0,0.0002532750368118286
2587,Telmatobius hockingi,1,1,1,Kelsey Neam,2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),0.10375119690432547,0.0008565657421207993,1.0,0.21609783172607422,1.0,0.2744884490966797,1.0,0.2215564250946045,1.0,0.00048266726662404835,1.0,0.00012050988152623177
2588,Sigalegalephrynus mandailinguensis,1,1,1,Kelsey Neam,2017,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.1087745691652711,0.0004022401543856027,1.0,0.23633956909179688,1.0,0.4591064751148224,1.0,0.03334999084472656,1.0,0.0006811245693825185,1.0,0.00254848413169384
2589,Hyloxalus eleutherodactylus,1,1,1,Philip Bowles,2017,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.11435398436412389,0.0010380121379964763,1.0,0.4311545789241791,1.0,0.9256543517112732,1.0,-0.048548731952905655,1.0,-0.0019796397536993027,1.0,-0.0006832897779531777
2590,Epipedobates tricolor,1,1,1,"Diego Cisneros-Heredia, Ana Nicole Acosta",2016,"IUCN (International Union for Conservation of Nature), Conservation International & Natureserve.",0,Extant (resident),10.527937867179418,0.3795651203377227,0.9444348065580077,0.3603118062019348,1.0,0.5700215101242065,1.0,0.15588878095149994,1.0,5.8315577916800976e-05,1.0,0.001769344205968082
2591,Rhacophorus modestus,1,1,1,Kelsey Neam,2018,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),9.718900196682686,1.3870638580998782,1.0,0.2491084337234497,0.9800101507310197,0.44229936599731445,1.0,0.11872435361146927,1.0,0.003715482773259282,1.0,0.002251576166599989
2592,Blommersia nataliae,1,1,1,Jennifer Luedtke,2020,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.6491682122291607,0.0036275819675985906,1.0,0.07572991400957108,1.0,-0.041188061237335205,1.0,0.1733306646347046,1.0,0.0030249771662056446,0.6665558684158532,0.0004390281974337995
2593,Madecassophryne truebae,1,1,1,Jennifer Luedtke,2015,International Union for Conservation of Nature (IUCN),0,Extant (resident),3.1060989337142275,0.12896740745050347,1.0,0.12015829235315323,1.0,-0.465604692697525,1.0,0.3124901354312897,1.0,0.0010693708900362253,1.0,0.000866273941937834
2594,Ptychadena tournieri,1,1,1,Evie J Morris,2013,"IUCN (International Union for Conservation of Nature), Conservation International.",0,Extant (resident),68.00178435658796,40.11977079930849,1.0,0.2091328650712967,1.0,-0.08150553703308105,0.9986960937723146,-0.16560912132263184,0.9987030810070827,0.0019180694362148643,0.9673629168970399,4.7356148570543155e-05
2595,Chiropterotriton chondrostega,6,1,1,Lauren Warr,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe, CONABIO (Comisión Nacional para el Conocimiento y Uso de la Biodiversidad)",0,Presence Uncertain,0.3543217500813657,0.009382051913876458,1.0,0.3359123468399048,1.0,0.05116228014230728,1.0,0.3451303243637085,1.0,0.00044707226334139705,1.0,-0.0001491821021772921
2596,Chiropterotriton chondrostega,1,1,1,Lauren Warr,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe, CONABIO (Comisión Nacional para el Conocimiento y Uso de la Biodiversidad)",0,Extant (resident),0.6194596908653363,0.009511547110239858,1.0,0.42384037375450134,1.0,0.22352904081344604,1.0,0.42000606656074524,1.0,-0.0002014704077737406,1.0,-0.00023930742463562638
2597,Cophixalus linnaeus,1,1,1,Steve Best,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.15998261725887067,0.002036692743608054,1.0,0.10330772399902344,1.0,0.10224151611328125,1.0,-0.0429840087890625,1.0,-0.012413933873176575,1.0,-0.0019855722784996033
2598,Gastrotheca aguaruna,1,1,1,Ariadne Angulo,2014,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),1.8581231505064857,0.1805245131114071,1.0,0.19149497151374817,1.0,0.40001022815704346,1.0,0.005753128789365292,1.0,-0.000592377211432904,1.0,-5.331790089257993e-05
2599,Rhinella fissipes,1,1,1,Kelsey Neam,2019,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.10801552509389103,0.0009284263049834997,1.0,0.11612320691347122,1.0,0.42334938049316406,1.0,-0.181854248046875,1.0,-0.014796017669141293,1.0,-0.0020659081637859344
2600,Scutiger wuguanfui,1,1,1,Lauren Warr,2019,IUCN (International Union for Conservation of Nature) and Conservation International,0,Extant (resident),0.10514180740658731,0.0008796816891037855,1.0,0.6003439426422119,0.0,0.7670059204101562,1.0,0.6926536560058594,1.0,0.006987720727920532,1.0,0.0032495930790901184
2601,Arthroleptis pyrrhoscelis,1,1,1,Jennifer Luedtke,2015,International Union for Conservation of Nature (IUCN),0,Extant (resident),9.669946991083645,1.2669422225578215,1.0,-0.03944385051727295,1.0,-0.3509063422679901,1.0,0.06772032380104065,0.9512030965854241,0.006383759435266256,0.9512030965854241,0.0015122659970074892
2602,Microkayla iatamasi,1,1,1,Kelsey Neam,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.38324133053007337,0.007723313749343209,1.0,0.1595754623413086,1.0,0.31955718994140625,1.0,0.17394208908081055,1.0,-0.010902568697929382,1.0,-0.0003772154450416565
2603,Arthroleptella landdrosia,1,1,1,Alex Rebelo,2016,"IUCN (International Union for Conservation of Nature), Conservation International and South African Frog Re-assessment Group (SA-FRoG).",0,Extant (resident),2.249300743761612,0.04628615065154393,1.0,0.1773403435945511,1.0,-0.01921391859650612,1.0,-0.05609871819615364,1.0,0.0031203425023704767,1.0,0.0004995890776626766
2604,Hypogeophis rostratus,1,1,1,Jennifer Luedtke,2012,"IUCN (International Union for Conservation of Nature), Conservation International.",0,Extant (resident),1.6932998236143402,0.019368386433420766,1.0,0.09029709547758102,1.0,0.09006219357252121,1.0,0.08050067722797394,1.0,-0.0026144441217184067,1.0,-0.0009480353910475969
2605,Cornufer gilliardi,1,1,1,IUCN,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),17.351005696674427,2.8834503421347466,1.0,0.07896702736616135,0.9870139729020797,0.08091739565134048,1.0,0.07473710179328918,1.0,-0.0006935362471267581,1.0,0.00020325723744463176
2606,Leptobrachella arayai,6,1,1,Kelsey Neam,2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Presence Uncertain,0.686703328720518,0.034153119619540984,1.0,0.3464818298816681,1.0,0.4491508901119232,1.0,0.29392707347869873,1.0,0.006641807500272989,1.0,0.002580824540928006
2607,Leptobrachella arayai,1,1,1,Kelsey Neam,2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),4.412414276351508,0.2325553938177714,1.0,0.34164056181907654,1.0,0.4687473475933075,1.0,0.2711036205291748,0.9411857614569823,0.00497019849717617,0.9411857614569823,0.0015575155848637223
2608,Ptychohyla hypomykter,1,1,1,"Kelsey Neam, Vladlen Henríquez & Francisco S. Álvarez",2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.7725451190412992,0.01172072528506896,0.749860207745396,0.37632399797439575,1.0,0.27673473954200745,1.0,0.1879473179578781,1.0,-0.0012602743227034807,1.0,-4.297235864214599e-05
2609,Ptychohyla hypomykter,1,1,1,Kelsey Neam,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),9.39107523437771,0.42936030492365584,0.9757228558849125,0.3549444079399109,0.9757228558849125,0.24872060120105743,0.9757228558849125,0.12580302357673645,1.0,0.0007172406767494977,1.0,0.0006177198956720531
2610,Ptychohyla hypomykter,1,1,1,IUCN,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),7.197914201242404,0.23733721871932106,1.0,0.4894044101238251,1.0,0.3007383346557617,1.0,0.19221727550029755,0.9744598534269768,0.0005365359247662127,0.9489197068539537,0.0005109250196255744
2611,Ectopoglossus astralogaster,1,1,1,Louise Hobin,2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.10270862378719808,0.0008394369472134298,1.0,0.20080947875976562,1.0,0.14443588256835938,1.0,-0.04654502868652344,1.0,-0.0038885846734046936,1.0,-0.00032361503690481186
2612,Craugastor greggi,1,1,1,Kelsey Neam,2019,IUCN (International Union for Conservation of Nature),0,Extant (resident),1.8191919881477037,0.03410789243164667,0.9003804986975883,0.30142611265182495,1.0,0.25442466139793396,1.0,0.15346944332122803,1.0,-0.0028346299659460783,1.0,-0.00025817466666921973
2613,Cryptotriton xucaneborum,1,1,1,Kelsey Neam,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.09715829645193279,0.0005386874943199472,1.0,0.29445457458496094,1.0,0.2679557800292969,1.0,0.11822223663330078,1.0,0.004579752683639526,1.0,0.001866479404270649
2614,Cryptotriton xucaneborum,4,1,1,Lauren Warr,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Possibly Extinct,0.10608719437342996,0.000895572407713529,1.0,0.29944419860839844,1.0,0.27564334869384766,1.0,0.12661361694335938,1.0,0.0032690465450286865,1.0,0.0014560590498149395
2615,Phrynobatrachus kakamikro,1,1,1,Jennifer Luedtke,2012,International Union for Conservation of Nature (IUCN),0,Extant (resident),0.18267735844365285,0.002655526575263595,1.0,0.20716312527656555,1.0,0.8507440686225891,1.0,0.06065122410655022,1.0,0.005493178963661194,1.0,0.0012982424814254045
2616,Silverstoneia nubicola,4,1,1,Kelsey Neam,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Possibly Extinct,5.392703102951122,0.5991597606327103,1.0,0.10589691251516342,1.0,-0.01174557488411665,1.0,0.014972242526710033,1.0,-0.002890491858124733,0.9565403587524153,5.732461067964323e-05
2617,Silverstoneia nubicola,1,1,1,IUCN,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),0.654579405988074,0.0311574570436123,1.0,0.4397219717502594,1.0,0.4796149730682373,1.0,0.155728280544281,1.0,-0.004233280662447214,1.0,-0.0013016547309234738
2618,Silverstoneia nubicola,1,1,1,Kelsey Neam,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),31.214220833270257,4.8781688929939415,1.0,0.5127444267272949,1.0,0.6739374399185181,1.0,0.14804404973983765,0.9649103549077855,-0.0004970309091731906,0.9719137853291993,-0.00027105174376629293
2619,Limnonectes kadarsani,1,1,1,IUCN,2017,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),31.425959173973094,2.846349743230971,0.9899980541869295,0.09810835868120193,0.9899916266385507,0.019261321052908897,0.9899980541869295,0.105521060526371,0.9799961083738589,0.004889271687716246,1.0,-0.0001260184944840148
2620,Boophis marojezensis,1,1,1,IUCN,2015,International Union for Conservation of Nature (IUCN),0,Extant (resident),20.25027755216372,3.698233826297141,1.0,0.2815283536911011,1.0,-0.15422168374061584,0.9912268061497853,0.23557060956954956,0.9912160931709726,0.0014673887053504586,0.9912160931709726,0.0005275998264551163
2621,Dermophis costaricense,1,1,1,IUCN,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),6.04874605976052,0.26929044824879195,1.0,0.1314823031425476,1.0,-0.08942621201276779,1.0,0.05009421706199646,1.0,-0.0002750834100879729,1.0,0.0010993401519954205
2622,Atelopus balios,1,1,1,"Diego Cisneros-Heredia, Nicole Acosta and Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.46005285654719286,0.004460183162822546,0.5,0.38613417744636536,1.0,0.7174701690673828,1.0,0.1851053088903427,1.0,-0.009034104645252228,1.0,-0.0007560859085060656
2623,Atelopus balios,4,1,1,"Diego Cisneros-Heredia, Nicole Acosta and Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Possibly Extinct,0.6009178875977009,0.009651871519432692,1.0,0.2859978973865509,1.0,0.5947084426879883,1.0,0.10833053290843964,1.0,-0.01235760934650898,1.0,-0.0007504107779823244
2624,Hyloscirtus armatus,1,1,1,Kelsey Neam,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),24.109585562769688,4.821889231460383,1.0,0.11769401282072067,1.0,0.3167022466659546,1.0,-0.08124114573001862,0.9929041272014729,-0.009231832809746265,0.9929041272014729,-0.0008085908484645188
2625,Megophrys edwardinae,1,1,1,IUCN,2018,IUCN (International Union for Conservation of Nature) & Conservation International.,0,Extant (resident),4.673854428685393,0.7323010946318564,0.9614834829320023,0.2869721055030823,1.0,0.41680988669395447,1.0,0.2257382720708847,1.0,0.006052217446267605,1.0,0.0023499021772295237
2626,Megophrys edwardinae,1,1,1,Kelsey Neam,2018,IUCN (International Union for Conservation of Nature) & Conservation International.,0,Extant (resident),0.8153596001740545,0.05290375677104907,1.0,0.23094436526298523,1.0,0.204262837767601,1.0,0.14796815812587738,1.0,0.004954399541020393,1.0,0.0019488928373903036
2627,Megophrys edwardinae,1,1,1,Louise Hobin,2018,IUCN (International Union for Conservation of Nature) & Conservation International.,0,Extant (resident),0.21179866707068815,0.002211720599999515,0.0,0.2980823516845703,1.0,0.4483623504638672,1.0,0.20854568481445312,1.0,0.006539918482303619,1.0,0.0022764522582292557
2628,Hyperolius ocellatus,1,1,1,Evie J Morris,2013,"IUCN (International Union for Conservation of Nature), Conservation International.",0,Extant (resident),71.92382928274897,178.36894814174258,0.9775022579021442,-0.016414759680628777,0.9867620053304385,-0.35261091589927673,0.98412278703633,0.032648634165525436,0.9771771983361242,0.00525545934215188,0.9804678625413499,0.0019824437331408262
2629,Megophrys baluensis,1,1,1,Kelsey Neam,2018,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),1.5373320647501045,0.07034919649461648,1.0,0.3681337535381317,1.0,0.48910215497016907,1.0,0.2710370123386383,1.0,0.004894563928246498,1.0,0.0013942054938524961
2630,Megophrys baluensis,3,1,1,Kelsey Neam,2018,IUCN (International Union for Conservation of Nature) & Conservation International,0,Possibly Extant (resident),0.991306798484196,0.05967508560393454,1.0,0.3257972300052643,1.0,0.4714442789554596,1.0,0.2567536532878876,1.0,0.00406927615404129,1.0,0.0016930567799136043
2631,Dendropsophus subocularis,1,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature) & Conservation International.,0,Extant (resident),18.46353385509802,3.189303933871239,1.0,0.7010371088981628,1.0,1.0301215648651123,0.989672368443854,0.2656845152378082,0.9690318064848706,0.0001517023192718625,0.9690318064848706,-0.0007742412853986025
2632,Pristimantis pulvinatus,1,1,1,Nieves Garcia,2020,IUCN (International Union for Conservation of Nature) and Conservation International,0,Extant (resident),10.236489647572759,5.920418352465479,1.0,0.1786082535982132,1.0,0.07891327887773514,1.0,0.07442937791347504,0.9840039252670134,-0.0020299889147281647,0.9920003208769557,-0.0010728612542152405
2633,Gephyromantis luteus,1,1,1,IUCN,2015,International Union for Conservation of Nature (IUCN),0,Extant (resident),30.393792000807963,6.326962675233449,1.0,0.2273178994655609,0.9819077963199279,-0.15239594876766205,1.0,0.2568129003047943,0.9940040745612184,0.0023896920029073954,0.9940040745612184,0.0006151122506707907
